batch:10  lambda:100.0
epoch,dis_loss,gan_mae,gan_entropy,vgan_mae,vgan_entropy
513,1.08712,2.64811,3.03374,11.9168,12.5411
514,1.1899,2.80786,2.93723,12.0835,12.1991
515,1.07612,2.79596,2.95066,13.0626,12.0358
516,1.38492,3.42032,2.96046,12.4458,11.9592
517,1.17448,2.76152,2.90718,13.1369,12.1277
518,1.18404,3.18844,2.85709,12.3071,11.9062
519,1.14952,3.07164,3.12955,13.7357,12.1954
520,1.21074,2.93883,2.43062,11.4894,11.1425
521,1.12062,2.99713,3.14105,11.2906,10.6671
522,1.19557,2.65644,2.82839,12.3444,11.8457
523,1.16196,2.88062,2.81683,11.2375,10.8014
524,1.23029,2.51104,2.98427,13.0827,12.8262
525,1.17989,2.93391,3.3217,12.8914,14.041
526,1.15435,3.09821,2.77965,13.2331,13.3605
527,1.20319,2.64374,3.27228,12.806,12.0573
528,1.19656,2.87227,3.10553,11.4829,11.5037
529,1.21023,2.95884,2.75844,11.8656,12.0397
530,1.17672,2.93272,2.96975,12.6701,13.151
531,1.20339,2.73441,2.44914,11.9002,12.0286
532,1.17842,2.64348,3.10576,12.601,11.2668
533,1.12409,2.76345,2.64354,10.9905,12.2827
534,1.21069,2.65285,2.86161,12.9124,12.9986
535,1.21645,2.96119,2.94323,13.8294,12.114
536,1.17011,3.00694,2.9167,11.9108,12.5257
537,1.16634,2.91066,2.79555,13.4989,13.2366
538,1.16872,3.08192,2.94868,13.4356,12.7377
539,1.09811,2.80953,2.96653,12.5379,12.584
540,1.22034,2.82697,2.8323,12.1783,12.8466
541,1.15946,2.87392,3.04194,13.0522,12.6503
542,1.18341,2.81197,3.11688,12.5358,11.779
543,1.18152,2.76664,2.89001,12.4763,12.6479
544,1.14967,2.80569,3.01429,13.2799,11.6573
545,1.13487,2.78918,2.78958,12.1819,12.9799
546,1.1831,3.08588,2.87032,12.2945,13.4675
547,1.14488,3.23212,2.47346,12.4588,11.9563
548,1.16386,2.90372,2.69319,11.5361,12.0969
549,1.17257,2.2964,2.7584,11.7799,12.3601
550,0.883995,2.82419,3.01048,13.2063,13.2859
551,1.22698,3.83339,3.30794,11.1963,11.0551
552,1.26895,3.1017,3.01055,12.057,11.9976
553,1.29952,2.62348,2.79393,13.2074,11.8266
554,1.33232,2.78804,2.70895,11.571,11.3794
555,1.30419,2.64386,2.5541,11.2968,11.5527
556,1.24898,2.72733,2.66548,11.9343,12.6424
557,1.19403,2.53661,2.72291,13.1298,14.6545
558,1.15292,3.17954,3.03771,11.1027,11.0109
559,1.17875,3.02772,2.51744,11.0312,12.0043
560,1.15429,2.64415,2.82344,12.8171,12.062
561,1.1353,2.68351,2.28915,12.3528,12.2834
562,1.14168,2.84296,2.87446,13.0741,13.1212
563,1.10584,2.50508,2.95652,12.6049,11.6588
564,1.12851,2.89852,2.84445,14.2494,13.3076
565,1.09252,3.21913,2.58067,13.2678,12.6916
566,0.971206,2.82632,3.28276,12.3253,11.8925
567,1.0477,3.20679,3.01428,11.3982,12.345
568,1.11932,3.03222,3.0571,10.9607,12.1452
569,0.604424,3.30724,3.59656,13.2029,12.149
570,0.942303,4.9258,4.85758,11.8372,11.7581
571,1.23988,2.82722,2.92549,12.0173,13.0899
572,1.23024,3.23015,2.71613,12.5186,12.5518
573,1.1666,2.95889,2.96003,12.5154,11.6716
574,1.12545,2.75245,2.71672,13.2875,12.6509
575,1.14268,3.08495,3.09487,12.5057,12.5954
576,1.14199,2.67193,2.83032,11.5114,12.7833
577,1.15628,2.73436,2.89042,12.5905,12.4412
578,1.14984,2.79383,2.65196,11.8955,11.3794
579,1.16815,2.97591,2.96126,13.2501,12.2051
580,1.1651,2.67212,2.5729,13.1864,13.5467
581,1.15403,2.76472,2.92381,13.3398,12.3453
582,1.20975,2.84548,2.89672,14.0231,12.6105
583,1.1473,2.77575,2.81091,13.1794,13.3857
584,1.17387,2.93079,2.94201,13.0769,12.0226
585,1.16508,2.79238,2.97831,12.0741,12.5468
586,1.15147,2.59976,2.80154,13.7166,12.5898
587,1.16706,2.77829,2.7338,13.364,13.3976
588,1.14918,2.91655,2.887,12.4209,12.257
589,1.15382,2.83318,3.06015,12.3596,13.2602
590,1.26139,2.5401,2.89018,11.7073,12.1293
591,1.12304,2.74215,2.92382,13.0848,12.969
592,1.12685,2.56066,2.46185,12.4657,11.9559
593,1.15334,2.73708,2.47642,13.4611,11.4548
594,1.21394,3.18064,3.00185,11.511,12.152
595,1.10933,3.05642,2.88286,13.5003,13.5516
596,1.16465,3.031,3.38837,12.6509,12.3238
597,1.2073,3.21271,3.06975,12.3812,12.8332
598,1.1229,3.29342,3.11363,10.9851,12.613
599,1.13775,2.52039,2.62611,12.7208,11.4044
